A,B,C,lat_deg,lon_deg
0.5075383629607041,-0.23026037761806534,0.8302920983740328,30.5,-164.5
-0.9025852843498605,0.40826385693207246,-0.13660317565133542,-64.50000000000001,71.5
0.7253743710122876,-0.4190437151640213,-0.5461084019313958,46.5,-37.49999999999997
-0.9366721892483976,-0.34955417389926846,0.02137964916021723,-69.50000000000001,-93.49999999999999
0.3338068592337709,-0.3758774169033119,-0.8644588759394973,19.500000000000004,-23.5
-0.8788171126619653,0.4691686927123925,0.08695527741909138,-61.50000000000001,100.5
-0.77162458338772,0.5957967791207976,-0.2227592877996584,-50.5,69.5
-0.8788171126619653,0.4749620159800103,-0.04573364044869935,-61.50000000000001,84.5
-0.7826081568524139,0.6224909331877478,-0.0054323960748755284,-51.5,89.5
-0.8241261886220157,0.20758858065724412,0.5269943134494534,-55.50000000000001,158.5
-0.008726535498373933,-0.8240948084220169,0.5663846699108962,-0.5,-124.49999999999999
0.9238795325112867,0.08282785436160815,-0.3736123070089883,67.5,12.5
0.414693242656239,0.5284171995804918,0.7408135917238319,24.500000000000004,144.5
-0.18223552549214744,0.42330214869749694,0.887471410332008,-10.499999999999996,154.5
-0.23344536385590536,0.3563747686555556,0.904710056515281,-13.5,158.5
0.6225146366376195,-0.37342833789275515,0.6877694407507409,38.5,-151.5
-0.8241261886220157,0.5637986149664381,-0.05428763201020892,-55.50000000000001,84.5
-0.5948227867513411,0.8030917670060063,0.035063743789545215,-36.5,92.5
