A,B,C,uot_weight,final_weight
1.0073625165370734,-0.03868069212601847,-1.2023827166614827,0.8616609191272625,0.43964161917003447
1.0073625165370734,0.23213748624267905,-1.2196985085402263,0.8476596568755533,0.5247821130901665
1.0073625165370734,0.25156290813890814,-1.2188714302696415,0.8750604700723961,0.5417458278702593
1.0073625165370734,0.5555619428781626,-1.168623844412799,0.8193157718693299,0.25715052271198063
1.0073625165370734,0.5738409191914615,-1.1632188141247535,0.8073767261751171,0.25340333274400983
1.0251334787544364,-0.5625400044995797,-0.9538016622834132,0.8905862132818961,0.0633635088524289
1.0251334787544364,-0.5487055482185967,-0.9642825569286047,0.8901376461521744,0.06333159415751095
1.0251334787544364,-0.5346480483033788,-0.9745657009943437,0.8930510167876344,0.06353887491629354
1.0251334787544364,-0.5203717868045782,-0.9846479621353323,0.8889930369520939,0.06325015739810438
1.0251334787544364,-0.4911804391186735,-1.0041976131517973,0.8948825567132417,0.34019824758632394
1.0251334787544364,-0.4762742448988575,-1.013659048014192,0.8963973829678744,0.34077412341869756
1.0251334787544364,-0.4611670703214555,-1.0229076917396287,0.88629328758573,0.3369329539639307
1.0251334787544364,-0.39882149301502823,-1.0577190008969204,0.8985264339884551,0.3415835027286305
1.0251334787544364,-0.35018330554756644,-1.0814617780810063,0.8864595323175323,0.33699615350447953
1.0251334787544364,-0.3169367547761948,-1.0961270927312246,0.8847556061854406,0.33634838952717827
1.0251334787544364,-0.28308047198269914,-1.109840833042593,0.8822247097633934,0.4378494471028604
1.0251334787544364,-0.248655705832503,-1.1225862909349815,0.8771115427527072,0.43531177464390836
1.0251334787544364,-0.2312432224837119,-1.1285910147468066,0.8769538116374203,0.4352334924547394
1.0251334787544364,-0.2137043976004314,-1.1343479380312358,0.8798971764019096,0.4366942888034377
1.0251334787544364,-0.14239307566149464,-1.1548636968948751,0.8738387841127586,0.44464206357915803
1.0251334787544364,-0.10611994381574506,-1.1635928133702955,0.8819274308607847,0.44875787149131957
1.0251334787544364,-0.08784826680791205,-1.1675703231455976,0.8864419121596656,0.4522855208018294
1.0251334787544364,-0.06949392775818652,-1.1712881589185644,0.8832110548424078,0.4506370540897668
1.0251334787544364,-0.05106251757604565,-1.1747451882004043,0.8952216046937906,0.45676514632021475
1.0251334787544364,-0.03255965064757995,-1.1779403579465089,0.9039182742551019,0.46120241137709356
1.0251334787544364,-0.013990963125297075,-1.180872694877221,0.9034330962864611,0.46095486106700784
1.0251334787544364,0.004637888788704773,-1.1835413057743056,0.9139465806096725,0.46631911186261893
1.0251334787544364,0.04205337107870612,-1.1880841785097864,0.8814015676747585,0.4497138070785662
1.0251334787544364,0.15515063089011913,-1.195315482644343,0.9014214927828156,1.1699683995555152
1.0251334787544364,0.17406398183872154,-1.1955836897895296,0.8744187700604774,1.1349211630074212
1.0251334787544364,0.545313325731528,-1.1451114445761115,0.8341456599136615,0.26180503272300976
1.0251334787544364,0.5630887693384226,-1.139855307173668,0.8321200614183955,0.2611692781949678
1.0251334787544364,0.5807485932602306,-1.1343479380312358,0.8301356123929223,0.2541274046081605
1.0424053969266776,-0.5673891379278717,-0.9145886057930869,0.89600463728152,0.03205456645870733
1.0424053969266776,-0.5002178663165104,-0.9654771269350392,0.8990807217401396,0.06396787691232451
1.0424053969266776,-0.4861420895446669,-0.9750725978770655,0.9015216156416503,0.34272214996448913
1.0424053969266776,-0.4718623265741665,-0.9844670314886407,0.9050690932101956,0.34407075782718255
1.0591730098602041,-0.4523445775851344,-0.9645325508595493,0.9142001838458826,0.3475420301293514
1.0591730098602041,-0.4382963835402265,-0.9734493857625511,0.9090810026097578,0.34559592393637467
1.0591730098602041,-0.42405877756220234,-0.9821656777812363,0.908926164830465,0.3455370608590017
1.0591730098602041,-0.40963609656376565,-0.9906787718486196,0.9088227991016347,0.34549776537877935
1.0754312099776855,-0.5802198268430449,-0.8265725622749999,0.9056185811105847,0.03239850530520039
1.0754312099776855,-0.3627764838064025,-0.9856336496708524,0.925605042678616,0.35187769737390656
1.0754312099776855,-0.348288637389547,-0.9932773136943384,0.9375479010721457,0.3564178903480248
1.0754312099776855,-0.31883142293421407,-1.007942628344557,0.9425489711442722,0.3583190954411742
1.0911750448738686,-0.3026075950219364,-0.9855664848347904,0.9483924724191694,0.3605405588930823
1.0911750448738686,-0.28813035545399157,-0.9923570438423924,0.9493711024347303,0.4711743025288452
1.0911750448738686,-0.25874932026995295,-1.005317249208842,0.951608747738287,0.4722848492502552
1.1063997188241306,-0.24385447440179675,-0.9820717042891365,0.9727457988043622,0.4827751994073576
1.1063997188241306,-0.22946125813111556,-0.988029754042977,0.9790943341333989,0.4859259870161936
1.1063997188241306,-0.2149422431295491,-0.9937828195910796,0.9806914224491566,0.4867186243434984
1.1063997188241306,-0.20030185202971562,-0.9993291484939473,0.9816089457364807,0.48717399252760496
1.135273193108317,0.26596960032477646,-1.0107235460136101,1.0904962207756776,0.6584882565531011
1.135273193108317,0.34028297191765533,-1.0022385842822357,1.1022499645373904,0.4084081692128856
1.148913198302271,0.27715664459719336,-0.9827517912548911,1.1434330006040896,0.6904537482188599
1.148913198302271,0.2914851179862239,-0.9813224890074989,1.1247813594539837,0.679191089597218
1.1620164549494474,0.2871352780017861,-0.9544798894729865,1.1878414921389424,0.7172694946743017
1.1620164549494474,0.3281827365521531,-0.9491981231767382,1.2145496211912779,0.7333970052519706
1.1745789716709374,0.018975139957075268,-0.9180860282347508,1.1049929708143975,0.2765060743574939
1.1745789716709374,0.3220655963627691,-0.9223841045654207,1.239764084372722,0.37642574530215805
1.1745789716709374,0.3350904106209222,-0.9203272470832203,1.2670824699729046,0.23606717793643375
1.1865969218024515,0.3654094965118465,-0.8864691141914331,1.320937929160272,0.24610086285285793
-2.029815562675453,0.4629156180689789,0.8005765815364038,1.5252946228867266,4.618576717067757
-1.835366389169467,1.09011383534798,0.7565727982839179,1.1565637851521307,0.41314909663933397
-1.835366389169467,0.3924427623318682,0.9741475689106882,1.2472086578061585,0.9255126553642644
-1.809304623820339,0.9829160679673707,0.8327979825199718,1.089266963321422,0.19899391039133776
-1.809304623820339,0.9331187602273421,0.8547639660520179,1.08185869604729,0.19764052309167296
-1.809304623820339,0.42347396358090905,0.9892954791304799,1.2385423345766997,0.9190816610201022
-1.782878505212471,0.9178191188144547,0.8814196050393427,1.058983391190662,0.19346152334404984
-1.782878505212471,0.8920038666756083,0.8916487313044202,1.059064589303926,0.19347635710897523
-1.782878505212471,0.8659728041267554,0.9015102734997444,1.0605601488817629,0.19374957502399345
-1.782878505212471,0.8397338604817153,0.911001227704032,1.0632848007951965,0.1942473309983931
-1.782878505212471,0.42676849455583765,1.00720463678369,1.2011936707857382,0.8913664420925146
-1.7560960829975856,0.7946496015852383,0.945329059059978,1.067842170449882,1.3324984838159928
-1.7560960829975856,0.7126161047775548,0.9695860812958034,1.0696353877468077,0.65579354282299
-1.7560960829975856,0.6849381128819905,0.9768922721039611,1.0772665799392127,0.6604722273739587
-1.7560960829975856,0.28531832347230823,1.0370642519004378,1.3504476478795273,1.6331667890261734
-1.7560960829975856,0.25625584432829235,1.0383016481906056,1.3892842818633677,1.6801339564832494
-1.7289655153609376,0.6063497187895093,1.0131787269163828,1.0875342290298302,0.6667673238626635
-1.7289655153609376,0.5777514541078099,1.0189715615801835,1.0993951111231328,0.6740392316342991
-1.7289655153609376,0.5490331033452021,1.0243580284067249,1.1127906115109445,0.6822520140065378
-1.7289655153609376,0.5202034143895303,1.029336486626032,1.1279904611677618,0.8370447401938979
-1.7289655153609376,0.4912711690433294,1.0339054197515036,1.145270559608817,0.8498677347209475
-1.7014950665362478,0.49505536724005705,1.0504931646346543,1.1325200275879723,1.3794461592606155
-1.7014950665362478,0.4656724640838795,1.054702309455416,1.1529881154027466,1.4043769546864882
-1.7014950665362478,0.4362036151928899,1.0584942025069841,1.1761349167563566,1.4325705101633035
-1.7014950665362478,0.4066577970639299,1.0618676887420022,1.202149492393914,1.4642571078161963
-1.673693104288341,0.5283795168369954,1.0619850529876989,1.1251616132514703,1.370483371718258
-1.5593409563560967,0.574283087402055,1.116888817205784,1.0643306821469039,1.0710841047813031
-1.530010386929401,0.6090827176670257,1.1249956545883713,1.0452841124704804,1.0519166802456545
-1.5004005399741063,0.6442093982210917,1.1321108783616536,1.0423094020542625,1.0489230946086117
-1.5004005399741063,0.6130504655993665,1.138422399252418,1.0456318050643232,1.052266579028864
-1.440379173585826,0.6838615478732323,1.1506504193016944,1.0294678334734515,1.1763456660879144
-1.3484806458083716,1.0386290899081128,1.0782748180894197,0.911582469433111,0.15249792651749902
-1.3484806458083716,0.7278176994178428,1.1777408632625987,1.0107007974570257,1.0322886893372538
-1.3173873258251896,1.0446804414628839,1.088135263289194,0.9138202237158034,0.15287227870132106
-1.2860794953575458,1.0199907124621617,1.1096452850734557,0.9108317946609786,0.15237234671525654
-1.2860794953575458,0.7677833756181283,1.1903568263074027,1.0047761225633667,1.0262374673573047
-1.2545666910738873,1.0253214286944818,1.1187249507267873,0.9156127141317724,0.15317214303713675
-1.22285851207967,1.0303957246959272,1.127367862694193,0.9207003115513909,0.1540232432759666
-1.158894721004422,1.039768951866238,1.143333028553736,0.9306665430084285,0.25487674112980724
-1.1266585929137838,1.0440650278593073,1.1506504193016944,0.9350707150876745,0.256082888525312
-1.0942660521583598,1.0480989741396227,1.1575213315567303,0.9388434695021806,0.2298188667348797
-1.0617269658198578,1.05186956192807,1.1639436723724101,0.9418569634687856,0.23055653791310587
-0.9962488448972656,1.058616148370502,1.1754349516919107,0.9453140791398956,0.23140280295250287
-0.8639727902079275,1.1011649326227604,1.180174574619568,0.9433434482275843,0.3640464130478122
-0.7973360144382566,1.1048221365894964,1.186133848175567,0.9322793117012,0.3597766434072118
-0.763928400230189,1.1062300403708314,1.188427973373344,0.9274877601330731,0.3579275319679076
-0.7304748644878736,1.1073568783743957,1.1902641126692688,0.9182495564792948,0.35436240952021153
-0.6969855974823688,1.1404290836755473,1.1783014822297861,0.9162575748963324,0.3535936823387198
-0.6299406820791003,-1.5259218008641162,0.6393967699543314,1.6915988914280782,5.347707472785742
-0.5964054562120471,-1.7717521888636114,0.24742925142695693,1.1949170092383088,3.719793794415574
-0.5964054562120471,1.173268744272532,1.1658595530417928,0.896178231681024,0.514524464952777
-0.562875337922325,1.1729672578561345,1.1654084416993984,0.888692132476573,0.5102264569766978
-0.5293605408087786,1.1723643768590228,1.164506356427495,0.880878121924148,0.25667265899820674
-0.4958712738032737,1.203065444339245,1.1489207719253307,0.8719748658956059,0.2842571306509603
-0.4958712738032737,1.1714602849245883,1.1631535720099944,0.8727330789787672,0.25429933426869833
-0.39565860746198594,1.1984046330702578,1.142228094964233,0.8509935800588571,0.27741739209588595
-0.3623733480832198,1.2273168643425052,1.1245279667917263,0.8329288764545888,0.2715284370199445
-0.3623733480832198,1.1962320178153962,1.1391083350721525,0.8335469504936909,0.27172992442486477
-0.29604213314092787,1.2218851871748635,1.1170365172732133,0.8109925310278253,0.26437735635023346
-0.23009729339388174,1.2455978231451428,1.0929558664703491,0.7951840613223977,0.25922391625212676
-0.1972948926719575,1.24166491736979,1.0877418233295058,0.7813559956486505,0.13346924067231322
-0.16461917247128943,1.2672636223292393,1.0669449336255936,0.7663521835609062,0.1309063277136958
-0.13208008613278746,1.2625577381906192,1.0609437862548596,0.7618019344429354,0.13012906575112362
-0.09968754537736371,1.2575231693430924,1.0545234859006363,0.7437795722211744,0.12705053174836992
-0.06745141728672552,1.28127384175346,1.0323265386842044,0.7399583575839213,0.1263978015985786
-0.06745141728672552,1.2521614493651008,1.047685988248607,0.7388592352795897,0.12621005232656665
-0.035381521297768045,-1.644209928386061,-0.9301488600927874,0.8498030228261818,0.3659635608836251
0.02822055278274004,1.2910438197453922,0.9940876835458531,0.7069977016141622,0.12076754631309504
0.05973335706639858,1.2840304095368116,0.9857972866397787,0.7058608408363819,0.12057335065118742
0.09104118753404215,-0.5550539800187914,1.1335202370052284,0.9541650268921663,0.17391859231319168
0.09104118753404215,1.2766817738356218,0.9771106271019584,0.6901858706614922,0.11789579217789906
0.1221345075172243,1.296398815642736,0.9524442828332601,0.6891893209301447,0.053643765216781374
0.1221345075172243,1.2690001511074451,0.9680303509730369,0.689971274400628,0.05370462937573911
0.15300384568947048,1.2881843072467367,0.9430882019389365,0.6797202466116804,0.10768103032057563
0.18363979895133553,1.3062853251131568,0.9176173179331736,0.6714939386307541,0.10637782164974935
0.21403303529467868,1.2971844032364284,0.9076252148595702,0.6650796406594327,0.10536167093513092
0.24417429664528384,1.287744249033184,0.8972606611245549,0.6630464691358321,0.10503957665359209
0.24417429664528384,0.6796203326148499,1.1382258197214794,0.7775413998236077,0.2778649172697442
0.24417429664528384,0.6483246455017316,1.1450384894815597,0.7845536965593277,0.2803708561853875
0.27405440168295875,0.7977108443043642,1.0939839437872048,0.7485876474308139,0.26751790293057537
0.27405440168295875,0.7673475758781884,1.10247771903285,0.7566282988472305,0.2703913382757856
0.27405440168295875,0.7368064685557553,1.1105396896567334,0.7624665124463352,0.272477702730574
0.27405440168295875,0.7060968254542122,1.1181673999045054,0.7670893620948929,0.27412974046829236
0.27405440168295875,0.6130504655993665,1.138422399252418,0.7856897008195353,0.2807768226456329
0.27405440168295875,0.39181062767194136,1.1701153369110506,0.8370050427386412,0.3235985191889279
0.27405440168295875,0.35987372442745896,1.17284238887118,0.8427606384077658,0.3258237175335937
0.30366424863825375,1.2932673794787313,0.8598711748842743,0.6492618020505474,0.1028558147871936
0.30366424863825375,0.8516376972989502,1.0628640039895871,0.7328207016577915,0.03834014250195921
0.30366424863825375,0.8219347344257047,1.0721271303883118,0.740824532434487,0.2647436489722662
0.30366424863825375,0.7920373048789101,1.0809676972485882,0.7426343064802434,0.26539039616233884
0.30366424863825375,0.5469610642109133,1.136184329041035,0.7878836934740759,0.28156087554311554
0.30366424863825375,0.4214655992499208,1.1532457406903225,0.8204803526670235,0.317209829797362
0.33299481806494935,1.3074126417542329,0.8327979825199718,0.6445483799898011,0.10210911620587733
0.33299481806494935,0.932211022749068,1.0195926235518231,0.7038016629853592,0.03682190744738994
0.33299481806494935,0.4191746343918017,1.1391083350721525,0.8159216393142212,0.3529153248653601
0.3620371755874662,1.29614406412144,0.8212888047626106,0.6402029028335179,0.10142070732037531
0.3620371755874662,1.0363491428947487,0.9609880171508023,0.6802079093243616,0.03558751563030233
0.3620371755874662,0.9810125646544021,0.9843909006333734,0.6925694776548957,0.036234255399345744
0.39078247462236376,1.284536571059503,0.8094334752507125,0.6352218376802953,0.10063160881923947
0.39078247462236376,1.0544501607611687,0.9355171331450393,0.6738058668504612,0.07174953054173744
0.4192219590730942,-1.353943373821111,0.363098874660459,0.7034544543809174,0.5976785630498646
0.4192219590730942,1.2963228010206358,0.7816245982141462,0.6322817111244494,0.10016583505660036
0.4192219590730942,1.199445355158041,0.842017173193785,0.6422508617165942,0.10174514420993847
0.4192219590730942,1.174433653434387,0.8562453881074907,0.646136653535548,0.10236072991414845
0.4192219590730942,1.1491201104517204,0.8701168031527408,0.6505609856274985,0.06927432307131012
0.4192219590730942,1.123512436960451,0.8836271929621372,0.6555020130770005,0.06980046334009807
0.44734696599719354,-1.3219788735142064,0.37690661709788514,0.6980673743902642,0.5931015187113198
0.44734696599719354,1.2837807425956709,0.7692638504737737,0.6298189469483475,0.09977568486578103
0.44734696599719354,1.2603190838274214,0.7846989102973211,0.6321709641228379,0.10014829055752456
0.44734696599719354,1.2365294222660705,0.7997989640026401,0.63504580984717,0.10060372255495574
0.44734696599719354,1.187995174714988,0.8289757580152479,0.6423608925832631,0.10176257525918128
0.47514892824510035,-1.242013212926814,0.45146217880889006,0.6951694873290669,0.4242142022324632
0.47514892824510035,-1.2582631621904867,0.43113322445519925,0.6937363166769104,0.4233396365963857
0.47514892824510035,-1.2740739296970705,0.4105769635162548,0.6860950592968122,0.41867670192702106
0.47514892824510035,1.2709035347290651,0.756572798283918,0.6304704145644221,0.11359799740849223
0.50261937706979,-1.1913102459624352,0.48161687188941843,0.6984593313131197,0.6216957840146021
0.50261937706979,-1.2082157009672814,0.4620022258264059,0.7001939492628293,0.42728028633098675
0.50261937706979,1.211564044437432,0.7733664747954505,0.6360609836493186,0.0586101666705593
0.50261937706979,1.1641804781775649,0.8018515265291115,0.6434954985562844,0.05929522387264079
0.5297499447064383,-1.1739860037073702,0.47157759008467287,0.6912873133306602,0.6153120002455615
0.5297499447064383,1.1279839561901144,0.8013382295541697,0.6573208607858497,0.04071241781559836
0.5297499447064383,1.1038570038785067,0.814559411967095,0.6677140878093668,0.04135614210045966
0.5565323669213236,-1.10439734348192,0.517200038903098,0.7011627892465702,0.6241021208249751
0.5565323669213236,-1.1220804337105967,0.49881228333131006,0.697231560693959,0.6206029504258033
0.5565323669213236,1.0187657879770442,0.8368912364774027,0.6880856534464272,0.042617893767343235
0.5829584855291916,-1.1043973434819199,0.48778879542864817,0.6945512636819701,0.6182172290565608
0.5829584855291916,-1.1214486210691303,0.4694055193316975,0.6895292461040773,0.6137471518230685
0.5829584855291916,0.5624942497386092,-1.5975200606970932,0.8605750022030395,0.7166328748141357
0.5829584855291916,1.1491496338671239,0.7450945730135461,0.6528316034069492,0.07906466109716122
0.5829584855291916,1.1030185783614759,0.7718272092439213,0.6662822830498633,0.04126746054921605
0.5829584855291916,1.079529384446336,0.7846989102973209,0.677617426029081,0.041969524190430395
0.6090202508783193,-1.103133910655238,0.4583954684890575,0.6869646318088414,0.6114643991651948
0.6090202508783193,0.5842811787113201,-1.5740311972637508,0.8421203795352992,0.7012650227824857
0.6090202508783193,1.1355974610604247,0.7302153432618782,0.6653277730568118,0.08057807652193985
0.6347097243025153,0.5249192863363292,-1.566169262781653,0.8407236567117926,0.8473701079748736
0.6347097243025153,1.1217552768751244,0.7150177036142951,0.6699166528024125,0.08113383733377569
0.6347097243025153,1.0769329357088848,0.740991948691869,0.681497385153317,0.08253638383091644
0.6347097243025153,1.0541101181547654,0.7534984862007424,0.6889951841449987,0.08344444485792285
0.6600190805393148,1.0634798944739066,0.7250894065454958,0.6904694742151507,0.08362299663781084
0.6849406101136309,-1.01336429249876,0.4583719569096186,0.7002527156707465,0.6232920680704804
0.6849406101136309,-1.061550261235476,0.4064218339493015,0.6819901727490598,0.6070366535734716
0.7094667216861351,-0.9940411734271551,0.44588482151387737,0.7003173395493265,0.6233495895195593
0.7094667216861351,-1.010209077185487,0.42907263209608637,0.6875202764934182,0.6119589762183237
0.7094667216861351,-1.0260133588639757,0.41203376376943607,0.6827656219271898,0.6077268777041372
0.7094667216861351,-1.0414492043253227,0.3947734067382786,0.6731900383544406,0.5992036900684797
0.7335899443656528,-1.0357859582320885,-0.9959027035100387,0.8885738057451341,0.6626401808665624
0.7335899443656528,-0.9581089821789421,-1.079647589478717,0.8947376181937169,0.6672367487254709
0.7335899443656528,-0.9415108552958715,-1.095717961984104,0.8947046001348167,0.6672121260184098
0.7335899443656528,-0.9245700324768399,-1.1115505474124152,0.8943594267516323,0.6669547183032769
0.7335899443656528,-0.8896810432024668,-1.142483139903535,0.8936970810687429,0.6676330641078048
0.7573029299848686,-0.9220447061217583,0.45203250921498556,0.7093371356567796,0.631378073013555
0.7573029299848686,-0.9383556399825985,0.4362401981366923,0.6962819098271552,0.61975767008705
0.7573029299848686,-0.9543248390166277,0.4202190248394898,0.6909859496679672,0.6150437576863287
0.7573029299848686,-1.0146885917571284,0.35394432789533636,0.6658103412616625,0.4799430767167983
0.7573029299848686,-0.8534845212150166,-1.1429964368784769,0.8956908161332412,0.6691224764359041
0.7573029299848686,-0.8355414685383946,-1.1575737245990203,0.8937361260389123,0.6676622325068348
0.7573029299848686,-0.7607211559147863,-1.2132733627582153,0.8828409237517589,0.6595230123603977
0.7805984553386501,-0.9182605629594436,0.422782383609638,0.7038462285145243,0.612130730283591
0.7805984553386501,-0.9932262386987929,0.34196059721489813,0.6687818113664575,0.4820850327906027
0.7805984553386501,-0.781135577126511,-1.1703551178264555,0.8869028831793835,0.6625574839687234
0.7805984553386501,-0.743807868242645,-1.1971850859958983,0.878106296167123,0.6559860265195583
0.7805984553386501,-0.7247174387215716,-1.2101990506750404,0.8743674481610977,0.6531929340910684
0.7805984553386501,-0.6252346269323938,-1.2711026351493393,0.8511054679603803,0.38494112543657644
0.7805984553386501,-0.6045743591224152,-1.2824241301267303,0.8459749223524731,0.382620663314362
0.8034694243843059,-0.9430000719097802,0.36212958896539016,0.6927210141815966,0.49934138034368164
0.8034694243843059,-0.5899604470300281,-1.2644865449201976,0.8451524370461604,0.3822486666213721
0.8034694243843059,-0.5487055482185965,-1.2858387755682306,0.8396333151015248,0.37975245775799665
0.8259088704031082,-0.8616498898337855,0.41012624383900137,0.733622562061771,0.638027024191299
0.8259088704031082,-0.8921666261713699,0.38005066398222936,0.7166204763890874,0.5047287049713374
0.8259088704031082,-0.9069357958525963,0.36469294773553823,0.7076227221024172,0.4983914246138952
0.8259088704031082,-0.9213728014959044,0.34912816325550394,0.6983009288198491,0.5033636089474388
0.8259088704031082,-0.5751109246615831,-1.2462597640913289,0.8441866919393518,0.38181187585654375
0.8259088704031082,-0.5549919657514377,-1.2568743549688628,0.8408880702820015,0.38031996306668375
0.8259088704031082,-0.11397244027559994,-1.4052841365645203,0.7784542300891278,1.0509552298805447
0.8259088704031082,-0.09050755174918924,-1.4093361735923584,0.7777274162502403,1.0528383983934033
0.8259088704031082,-0.06695919113693193,-1.4130548923977768,0.7713746828943002,1.0442384680423098
0.8479099581224246,-0.8097150968834881,0.42432164916116716,0.7435378299247991,0.10429306360562109
0.8479099581224246,-0.8408732692969317,0.3957099308613775,0.722046613416878,0.10127857702536262
0.8479099581224246,-0.4175817772707262,-1.2945649227800808,0.8326082809842751,0.324519199420924
0.8479099581224246,-0.35366029859019377,-1.3187807748227154,0.8206346949505363,0.31985234870299317
0.8479099581224246,-0.33201717056820207,-1.326244443478861,0.8241313938402065,0.321215229604142
0.8479099581224246,-0.22157944242073965,-1.3589004990122162,0.8009763458562223,0.40756691254121213
0.8479099581224246,-0.10805864694497211,-1.3836125204381293,0.7872338381079765,0.17141185185451513
0.869465985797806,-0.5826780582995473,0.5575899837183654,0.8411524488936936,0.07143162054392115
0.869465985797806,-0.38450957196957436,-1.282602292340598,0.8323375653358771,0.32441368470590703
0.869465985797806,-0.34260162146984613,-1.2981183314654579,0.8283452834451387,0.3228576443053557
0.869465985797806,-0.32140404856333216,-1.3054283496997885,0.8271398640875486,0.32238781745661327
0.869465985797806,-0.278553990400408,-1.3191412506786866,0.8169387131983047,0.4156891658488388
0.869465985797806,-0.2569145576868122,-1.3255399563407764,0.8127929042839505,0.4135796222300406
0.869465985797806,-0.2132398408916458,-1.3374121330653022,0.8028422773529752,0.40851636871813846
0.869465985797806,-0.19121786055189754,-1.3428819877476996,0.7990814549440085,0.4066027207237025
0.869465985797806,-0.1690817307906386,-1.3480387667964422,0.7975144366067244,0.4058053628130398
0.869465985797806,-0.07953105348503874,-1.3655051508894875,0.787812601689237,0.17200583946507864
0.8905703872544044,-0.18322699306614057,-1.3209655744321396,0.8054014711291987,0.4098185828364034
0.8905703872544044,-0.16156288897391774,-1.3260123915269717,0.8070455485420948,0.4106551513051469
0.8905703872544044,-0.13979366865180134,-1.3307512716305772,0.7994992574880213,0.40681531438367274
0.8905703872544044,-0.09596643377898006,-1.33929954106926,0.7984315656580039,0.40627203259394584
0.9112167338870936,-0.6532156732473712,0.45326474807736233,0.8255647423853467,0.07010789481748635
0.9112167338870936,-0.6857125033986249,0.42907263209608637,0.8234536432328489,0.06992861788167024
0.9313987366186832,0.258847342390099,-1.315630155830444,0.7853752157120841,0.48622210804417415
0.9511102478156342,0.2570592808868137,-1.2918794366508546,0.8307003901642784,0.5142827107073669
0.9511102478156342,0.27803149852939013,-1.2906880067963433,0.8326580740137278,0.5154947035855738
0.9511102478156342,0.3198831888061778,-1.2874140700070122,0.8287104198224363,0.5130507294133319
0.9703452631606859,0.27570470767848104,-1.2666690804715677,0.8444073582235136,0.5227686302669913
0.9890979234818309,-0.25461177652885064,-1.1744250315669025,0.8572095727857042,0.43618049495278594
0.9890979234818309,-0.23608478567049954,-1.1805063092906183,0.8587416566658412,0.43696007689676225
0.9890979234818309,-0.21742997849061102,-1.1863239725853054,0.8580429244464461,0.43660453564410834
0.9890979234818309,-0.19865303742416535,-1.1918762493343675,0.8531702136262515,0.4341251169759205
0.9890979234818309,0.273349837111619,-1.2423602937029838,0.856637537470831,0.5303402768079344
0.9890979234818309,0.31312834268733797,-1.239248536161827,0.8509117807437041,0.5267954877054571
0.9890979234818309,0.3329614031827047,-1.237270137125933,0.8492256681810987,0.32260498943286015
1.0073625165370734,-0.41531779267652474,0.4485773580153284,0.9816277460203311,0.4454155685447847
1.0073625165370734,0.27096760414519094,-1.2177690511825268,0.8728814967449011,0.5403968357153364
1.0073625165370734,0.5555619428781626,-1.168623844412799,0.8193157718693299,0.25715052271198063
1.0424053969266776,-0.1679103078123251,-1.1213462119290651,0.8986801011416483,0.4460162825327619
1.0424053969266776,0.5349545034721243,-1.1213462119290651,0.86378414288824,0.3200512694415611
1.0591730098602041,-0.20736934078547076,-1.0817658712995681,0.9459232168452447,0.4694631117377425
1.0591730098602041,-0.15744443583776055,-1.097335385591743,0.9172009046588819,0.45520818510608296
1.0591730098602041,-0.14058828462118303,-1.102050700093814,0.9439426458993313,0.4684801514057331
1.0591730098602041,0.5244886314975598,-1.097335385591743,0.8975302246012592,0.3325549445551341
1.0754312099776855,-0.19525196855842328,-1.0579994096949232,0.9623379840898992,0.4776097853491875
1.0754312099776855,-0.1631076819309948,-1.068286243329624,0.9612770482127078,0.47708324128156077
1.0754312099776855,-0.1468747021540239,-1.073086279494446,0.9582542368150121,0.47558301544960424
1.0754312099776855,-0.1141117917818204,-1.0819922802768402,0.9603519683232516,0.4766241227444784
1.0911750448738686,-0.1362043264043864,-1.0486062801497973,0.9633428158697452,0.4781084848691262
1.0911750448738686,0.17516365966822392,-1.093210209821497,0.9520019967972813,1.2051759089532683
1.0911750448738686,0.20859486625369267,-1.0929731866300232,0.9658682109442439,0.5832325341139998
1.0911750448738686,0.22530155910766278,-1.0924992124466353,0.9741963908540688,0.5882614453239625
1.0911750448738686,0.24199552553300097,-1.0917884316484612,0.9841659775992284,0.5942815081809485
1.0911750448738686,0.25867168038581595,-1.0908410607462178,0.9930926527110189,0.5996718163903593
1.0911750448738686,0.5032485220641857,-1.0486062801497973,0.8969969075113281,0.33235733869138595
1.1063997188241306,-0.17067481556895883,-1.0097949019905401,0.9858778628938053,0.4892926625176621
1.1063997188241306,-0.0482199038156542,-1.0430820406327843,1.000814705357656,0.49806088997846737
1.1063997188241306,-0.032545858951022424,-1.0462569588113655,0.985499190358743,0.4904390405092281
1.1063997188241306,0.19159903996216524,-1.0670046000012696,0.9865311569185589,1.2488876995530251
1.1063997188241306,0.24002625359414861,-1.0656307045669307,1.0227074444302682,0.6175544941987434
1.1063997188241306,0.25614078780850286,-1.0647152392841586,1.0387860873983812,0.6272634664758608
1.1211005942453012,0.020781814414935682,-1.0284488701381485,0.9993215854760253,0.497317830735724
1.1211005942453012,0.036131000061285126,-1.0306476639374826,0.9992794010795946,0.4972968374410442
1.1211005942453012,0.1601455142847461,-1.0403489610139451,1.0057996009234957,1.273280363219581
1.1211005942453012,0.22247515839836576,-1.0399070514127025,1.0622966876420232,0.6414601724066168
1.1211005942453012,0.23803976994208245,-1.0392443552783959,1.0602048446548669,0.6401970281468264
1.1211005942453012,0.26911443712344674,-1.037257478057469,1.0586006982659666,0.6392283759509197
1.135273193108317,-0.002661485072081845,-0.9973753448691507,1.0001043934511533,0.4977073993888294
